"","subject","activityid","activity","timeDomainBodyAccelarationMeanXcoordinate","timeDomainBodyAccelarationMeanYcoordinate","timeDomainBodyAccelarationMeanZcoordinate","timeDomainGravityAccelarationMeanXcoordinate","timeDomainGravityAccelarationMeanYcoordinate","timeDomainGravityAccelarationMeanZcoordinate","timeDomainBodyAccelarationJerkMeanXcoordinate","timeDomainBodyAccelarationJerkMeanYcoordinate","timeDomainBodyAccelarationJerkMeanZcoordinate","timeDomainBodyGyroscopeMeanXcoordinate","timeDomainBodyGyroscopeMeanYcoordinate","timeDomainBodyGyroscopeMeanZcoordinate","timeDomainBodyGyroscopeJerkMeanXcoordinate","timeDomainBodyGyroscopeJerkMeanYcoordinate","timeDomainBodyGyroscopeJerkMeanZcoordinate","timeDomainBodyAccelarationMagitudeMean","timeDomainGravityAccelarationMagitudeMean","timeDomainBodyAccelarationJerkMagitudeMean","timeDomainBodyGyroscopeMagitudeMean","timeDomainBodyGyroscopeJerkMagitudeMean","frequencyDomainAccelarationMeanXcoordinate","frequencyDomainAccelarationMeanYcoordinate","frequencyDomainAccelarationMeanZcoordinate","frequencyDomainAccelarationJerkMeanXcoordinate","frequencyDomainAccelarationJerkMeanYcoordinate","frequencyDomainAccelarationJerkMeanZcoordinate","frequencyDomainGyroscopeMeanXcoordinate","frequencyDomainGyroscopeMeanYcoordinate","frequencyDomainGyroscopeMeanZcoordinate","frequencyDomainAccelarationMagitudeMean","frequencyDomainbodyAccelarationJerkMagitudeMean","frequencyDomainbodyGyroscopeMagitudeMean","frequencyDomainbodyGyroscopeJerkMagitudeMean","timeDomainBodyAccelarationStandardDeviationXcoordinate","timeDomainBodyAccelarationStandardDeviationYcoordinate","timeDomainBodyAccelarationStandardDeviationZcoordinate","timeDomainGravityAccelarationStandardDeviationXcoordinate","timeDomainGravityAccelarationStandardDeviationYcoordinate","timeDomainGravityAccelarationStandardDeviationZcoordinate","timeDomainBodyAccelarationJerkStandardDeviationXcoordinate","timeDomainBodyAccelarationJerkStandardDeviationYcoordinate","timeDomainBodyAccelarationJerkStandardDeviationZcoordinate","timeDomainBodyGyroscopeStandardDeviationXcoordinate","timeDomainBodyGyroscopeStandardDeviationYcoordinate","timeDomainBodyGyroscopeStandardDeviationZcoordinate","timeDomainBodyGyroscopeJerkStandardDeviationXcoordinate","timeDomainBodyGyroscopeJerkStandardDeviationYcoordinate","timeDomainBodyGyroscopeJerkStandardDeviationZcoordinate","timeDomainBodyAccelarationMagitudeStandardDeviation","timeDomainGravityAccelarationMagitudeStandardDeviation","timeDomainBodyAccelarationJerkMagitudeStandardDeviation","timeDomainBodyGyroscopeMagitudeStandardDeviation","timeDomainBodyGyroscopeJerkMagitudeStandardDeviation","frequencyDomainAccelarationStandardDeviationXcoordinate","frequencyDomainAccelarationStandardDeviationYcoordinate","frequencyDomainAccelarationStandardDeviationZcoordinate","frequencyDomainAccelarationJerkStandardDeviationXcoordinate","frequencyDomainAccelarationJerkStandardDeviationYcoordinate","frequencyDomainAccelarationJerkStandardDeviationZcoordinate","frequencyDomainGyroscopeStandardDeviationXcoordinate","frequencyDomainGyroscopeStandardDeviationYcoordinate","frequencyDomainGyroscopeStandardDeviationZcoordinate","frequencyDomainAccelarationMagitudeStandardDeviation","frequencyDomainbodyAccelarationJerkMagitudeStandardDeviation","frequencyDomainbodyGyroscopeMagitudeStandardDeviation","frequencyDomainbodyGyroscopeJerkMagitudeStandardDeviation"
"38",7,2,"WALKING_UPSTAIRS",0.248706923078431,-0.0275639005607843,-0.143769688803922,0.81874656,-0.240950944117647,-0.403599709607843,0.0724649938509804,-0.000812387078431372,-7.4519666666666e-05,-0.138778108029412,-0.00247161973,0.139217071509804,-0.0856640866647059,-0.0482219105196078,-0.072451747827451,-0.198074437978431,-0.198074437978431,-0.458695232352941,-0.239099165627451,-0.661969771960784,-0.336199426470588,-0.381590523137255,-0.317461021372549,-0.454647881960784,-0.53707567,-0.581764526862745,-0.383889342745098,-0.567920266470588,-0.408150266666667,-0.378618761568627,-0.45478324745098,-0.533982945882353,-0.673327281960784,-0.29487297445098,-0.32616002254902,-0.145665025639216,-0.932823053333333,-0.939774255490196,-0.881675909607843,-0.415153115882353,-0.519897595686274,-0.60780843627451,-0.363853236862745,-0.572996820784314,-0.348980051411765,-0.616812659215686,-0.671243739607843,-0.682184175686275,-0.33474460745098,-0.33474460745098,-0.471265710980392,-0.418144852156863,-0.67642807254902,-0.279870086215686,-0.341025552941176,-0.124912269443137,-0.426974025686275,-0.53419130254902,-0.631919608823529,-0.368636961470588,-0.579964614705882,-0.393062890647059,-0.415307106666667,-0.497441363137255,-0.444994481882353,-0.704090967843137
"39",7,3,"WALKING_DOWNSTAIRS",0.28030708,-0.0166332372978723,-0.096938308587234,0.930623632765957,-0.12987167306383,-0.154935538544681,0.0968926184638298,-0.0191061075170213,-0.0160390392510638,-0.105409612961702,-0.049717460606383,0.116894769042766,-0.0597273512680851,-0.0381904275744681,-0.0789469342553192,0.0198795285851064,0.0198795285851064,-0.170319619372979,-0.18874081887234,-0.399229959148936,0.0443428315319149,-0.145302311446808,-0.139216222106383,-0.0305226686191489,-0.316236510319149,-0.296494902765957,-0.33930147,-0.21444307293617,-0.299600267680851,0.218911066191489,0.067389886106383,-0.255045057404255,-0.289096677191489,0.0660815600978723,-0.138179072734043,-0.0636402447755319,-0.964875962978723,-0.952678693617021,-0.92875646893617,0.0285033927287234,-0.296279674759574,-0.347107758021277,-0.407744096,-0.29262613606383,-0.401051415531915,-0.510731018297872,-0.299520205208511,-0.425200371553192,0.214544028088723,0.214544028088723,0.0901836280510638,-0.259751603446809,-0.29477867693617,0.0730110797851064,-0.190187141297872,-0.100121492529787,-0.00426289144680851,-0.324378560319149,-0.397774503468085,-0.432730974446809,-0.351717743191489,-0.495120053191489,0.0214440976893617,0.107856840302128,-0.396909651702128,-0.353544695678723
"40",7,4,"SITTING",0.284674637291667,-0.01461097580375,-0.122464597625,0.969147824375,0.00608846646041667,0.0649636250354167,0.0668519793125,0.0116863419310417,0.0162004141964583,-0.04963797197125,-0.03361196465625,0.0259476655145833,-0.0938155625083333,-0.0396444885,-0.0454566269166667,-0.918432107083333,-0.918432107083333,-0.976559676458333,-0.897870535,-0.981665122291667,-0.972697126875,-0.93149063375,-0.904675337916667,-0.982037243958333,-0.969423612916667,-0.968503504791667,-0.9436317575,-0.956678065,-0.9474199325,-0.90895677625,-0.970954184166667,-0.933081955208333,-0.978634991458333,-0.972668374583333,-0.909454698541667,-0.8565329414375,-0.957082433333333,-0.945436264583333,-0.868602535416667,-0.982158098125,-0.969458676458333,-0.972256472708333,-0.941870953333333,-0.944124336458333,-0.937021208541667,-0.974369045625,-0.981024680625,-0.980954665416667,-0.881957619770833,-0.881957619770833,-0.970243274166667,-0.898063314375,-0.976214430208333,-0.972879966041667,-0.904629195833333,-0.844083052916667,-0.984026344375,-0.971814980208333,-0.974699194375,-0.9427264225,-0.93824472,-0.939826018125,-0.88691563825,-0.9684948675,-0.895804978125,-0.97496593875
"41",7,5,"STANDING",0.282723539433962,-0.0145740341037736,-0.0997778303207547,0.958728687924528,-0.117607048924528,-0.0516573721320755,0.0751915112830189,0.00694700354075472,-0.0108420294035849,-0.0291582212545283,-0.0774336443396226,0.0851045000566038,-0.0901539662169811,-0.0412797611886792,-0.0545390015471698,-0.942724659245283,-0.942724659245283,-0.973381306226415,-0.943425564528302,-0.977377083018868,-0.976681834339623,-0.941883783773585,-0.938550519811321,-0.976323086226415,-0.967165093018868,-0.968229643018868,-0.938121637735849,-0.957548671320755,-0.957165056226415,-0.945611450377358,-0.967417888301887,-0.93870498490566,-0.973671168679245,-0.979307570377358,-0.923400921886792,-0.917064168490566,-0.987917503962264,-0.966162998679245,-0.939161014716981,-0.976403544716981,-0.965810609622642,-0.972060053207547,-0.945247687358491,-0.949646946792453,-0.951630777358491,-0.96598339754717,-0.976837757358491,-0.978166790943396,-0.933590156792453,-0.933590156792453,-0.968566356037736,-0.918438958867924,-0.97210793,-0.980541336037736,-0.919118753018868,-0.912358813773585,-0.978729082830189,-0.966850290188679,-0.974533710754717,-0.947891986226415,-0.945818157735849,-0.954339406415094,-0.93728796509434,-0.969092161886792,-0.919848139056604,-0.971899418301887
"42",7,6,"LAYING",0.250176694038462,-0.0204411516884615,-0.101361036576923,-0.502814250576923,0.393444278076923,0.907537823461538,0.0968904018076923,0.0250624183634615,-0.0131653918205769,-0.00282641913096154,-0.133605695057692,0.155920029769231,-0.105944243484615,-0.0358897425826923,-0.0671901794615385,-0.936392023846154,-0.936392023846154,-0.980127239615385,-0.915793634807692,-0.983008829038462,-0.953424245576923,-0.942193953846154,-0.958611644615385,-0.980393046923077,-0.972531648846154,-0.969524977692308,-0.953684547692308,-0.957570207692308,-0.956905310961538,-0.927976880634615,-0.968066259230769,-0.941130719230769,-0.974117912115385,-0.93651361,-0.926262668653846,-0.952978365961539,-0.914221270096154,-0.955543549230769,-0.961908984423077,-0.980977756153846,-0.973093160192308,-0.972983064230769,-0.9601268225,-0.945071935384615,-0.955294890576923,-0.9738372325,-0.976483727307692,-0.988871878269231,-0.907039513153846,-0.907039513153846,-0.967310932307692,-0.918662459038462,-0.971205137884615,-0.931120580576923,-0.922917902307692,-0.953380646346154,-0.983560175384615,-0.975886145,-0.975072995192308,-0.962348254423077,-0.939727873653846,-0.9588764125,-0.910542462919231,-0.965359228076923,-0.918892518653846,-0.969403035384615
"43",8,1,"WALKING",0.27468631,-0.0186628865310417,-0.107252090833333,0.913586347916667,-0.217102194583333,-0.186267836962021,0.0703393490833333,-0.00603947514583333,-0.000673798876875,0.0235088228254167,-0.095791790535,0.0509657915395833,-0.135886431360417,-0.0314880905541667,-0.0522683965333333,0.0516786278104167,0.0516786278104167,-0.0668322430433333,-0.00310243820125,-0.339129269583333,-0.247389011875,0.316982393333333,-0.238634594791667,-0.311198711041667,0.0796832872416667,-0.361563262083333,-0.102063053808333,-0.259729692333333,-0.132902199479167,-0.09521728274375,-0.123834409766667,-0.301241848645833,-0.473026230833333,-0.173605736002083,0.380782052708333,-0.1420885318125,-0.974752050208333,-0.956781505625,-0.956640104791667,-0.2586886278125,0.233987544458333,-0.383200596479167,-0.1992097184375,-0.2119972775,-0.0754447842395833,-0.2460827504375,-0.428055700208333,-0.388446971666667,-0.1804072826,-0.1804072826,-0.184571053979167,-0.238746703958333,-0.502957255416667,-0.148386858858333,0.32484493125,-0.158437341970833,-0.271448185291667,0.315883536479167,-0.4044825094375,-0.234252005895833,-0.1908057215,-0.1429742348125,-0.360818978541667,-0.276436130125,-0.327459577895833,-0.581240190833333
"44",8,2,"WALKING_UPSTAIRS",0.258880152048781,-0.0282415136341463,-0.11512211995122,0.860368718780488,-0.291341491707317,-0.192306960631707,0.0813816809395122,0.014120592097561,-0.0674583919268293,0.19270447595122,-0.204205356087805,-0.0724546025804878,-0.15544567414878,-0.027919577097561,-0.0534090382439024,0.121026629195122,0.121026629195122,-0.141494613465854,0.166447991,-0.400664014146341,-0.166411065387805,0.263431399878049,-0.0729496941121951,-0.200277249165854,-0.0257952590634146,-0.386655803658537,-0.240260761682927,-0.113162144460976,0.16597418695122,-0.13026451905122,-0.131850567460976,-0.229610952609756,-0.46327057804878,-0.171712174634146,0.348768733170732,0.121187278790244,-0.926673287804878,-0.931032068536585,-0.876168930487805,-0.186618895268293,-0.0123501104926829,-0.447518179097561,-0.367428367219512,-0.0666980861414634,0.337526477436585,-0.40507069195122,-0.424675673414634,-0.430366658780488,-0.227200254219512,-0.227200254219512,-0.228296364146341,-0.109327923829268,-0.493975031707317,-0.175284990170732,0.30540146,0.133766193578049,-0.24733661795122,-0.0700821464439024,-0.508248316829268,-0.409955580780488,-0.0478802512585366,0.263202878429268,-0.409282851707317,-0.379266499780488,-0.183325647134146,-0.575733290731707
"45",8,3,"WALKING_DOWNSTAIRS",0.283484089210526,-0.0211058674973684,-0.107598135394737,0.914023498421053,-0.187610243421053,-0.141817934963684,0.118938088342105,-0.0380193846210526,-0.0394356157631579,-0.121189625973684,-0.0500760173342105,0.114143855152368,-0.0349283489710526,-0.0534969692794737,-0.0867903297078947,0.176599311818421,0.176599311818421,0.262628490268421,0.0993429744078947,-0.126189142894737,0.136590199860526,0.388412779763158,0.159589756534211,0.214841402815789,0.220639687868421,0.0586096890447368,-0.130740445236842,0.116090879026316,0.0277498065176316,0.301626757315789,0.331528459921053,-0.00036272967368421,-0.125179586744737,0.0241393473736842,0.343826273105263,0.1337170395,-0.945766561578947,-0.941580934473684,-0.897190012631579,0.250143724521053,0.288140718789474,-0.0135136269,-0.258430885531579,0.0243131207736842,-0.129565242710526,-0.267887897328947,-0.0704526510842105,-0.1896044435,0.131337867236842,0.131337867236842,0.2534082561,-0.0466291872078947,-0.157484866842105,-0.0260463260078947,0.232184078052632,0.0214914840105263,0.172658982065789,0.273943791773684,-0.0846674186842105,-0.302735102631579,-0.0461356322868421,-0.268253406210526,-0.156141093578947,0.134734731236842,-0.255590314210526,-0.26298447
"46",8,4,"SITTING",0.267491472934783,-0.00672550621304348,-0.104461049130435,0.832453878043478,0.240095117065217,0.263895185521739,0.0786713761086957,-0.00657516306713044,-0.0106808920069565,-0.0547396987173913,-0.0955089236521739,0.0716048809782609,-0.0923150250434783,-0.0402673770652174,-0.0445732240217391,-0.952139704347826,-0.952139704347826,-0.986061512173913,-0.93268224326087,-0.991807428043478,-0.981142909782609,-0.94421971826087,-0.959436275869565,-0.984977270652174,-0.980221104565217,-0.982995311086956,-0.982200309782609,-0.97658989,-0.961798676956522,-0.947981783478261,-0.980932292391304,-0.965806789347826,-0.987730604130435,-0.979026152391304,-0.927331997021739,-0.939553030217391,-0.966757967173913,-0.937462301369565,-0.935475331521739,-0.985188753695652,-0.980784606086957,-0.985285807173913,-0.984524052826087,-0.97150069673913,-0.959623548478261,-0.993264647391304,-0.98887627673913,-0.985241405434783,-0.929943615630435,-0.929943615630435,-0.980667377391304,-0.953001632173913,-0.986756670869565,-0.978256730652174,-0.923829969347826,-0.933889846521739,-0.986913610652174,-0.983038783478261,-0.986185349347826,-0.985339301521739,-0.96892443326087,-0.962632253913044,-0.93172124,-0.97932021173913,-0.953251156521739,-0.986147262608696
"47",8,5,"STANDING",0.279620986111111,-0.0148113067148148,-0.106114996837037,0.957669921111111,-0.0904603488214815,-0.0979392024814815,0.0753739045185185,0.00814951727462963,0.00322153267648148,-0.0219671978203704,-0.0280117633814815,0.063688907,-0.097757576,-0.0485190684259259,-0.0478483225666667,-0.953762884074074,-0.953762884074074,-0.984920797777778,-0.952848496851852,-0.987580587777778,-0.988219862222222,-0.9500491,-0.950362935555556,-0.989029238518519,-0.976177675,-0.979477193333333,-0.969677435925926,-0.972595487037037,-0.975512276666667,-0.953746070740741,-0.979745872037037,-0.964564224074074,-0.983709233333333,-0.988815418148148,-0.938479429074074,-0.926065255185185,-0.987690217222222,-0.958904114074074,-0.918293913703704,-0.989198879814815,-0.976442140740741,-0.982610899259259,-0.972990379814815,-0.969421045555556,-0.974118322407407,-0.981573085740741,-0.985508765185185,-0.989270900740741,-0.937187185222222,-0.937187185222222,-0.979932239074074,-0.95322478962963,-0.982460332222222,-0.98918374962963,-0.936231722777778,-0.919744963888889,-0.990414086851852,-0.97858173,-0.984465744444444,-0.974200997592593,-0.968055495925926,-0.975976456111111,-0.938628186322222,-0.979135440925926,-0.954119826296296,-0.981832336296296
"48",8,6,"LAYING",0.261254282907407,-0.0212281733881481,-0.102245365611111,-0.405930036111111,0.589922434814815,0.719831539259259,0.0878326902592593,0.0233299159137037,-0.0169218791344444,0.00535361206851852,-0.0891374138592593,0.13818830737037,-0.106445008314815,-0.0389735198722222,-0.0694123150925926,-0.935308633888889,-0.935308633888889,-0.97314748962963,-0.924253348518518,-0.978438191296296,-0.953538563888889,-0.951816663703704,-0.944269514074074,-0.973110596111111,-0.975877437407407,-0.962111136666667,-0.957903886111111,-0.957411160185185,-0.967461239074074,-0.932279645518518,-0.961792852407407,-0.944528950555556,-0.968403945925926,-0.94304121537037,-0.93489116,-0.932491454407407,-0.918873192333333,-0.957990036481482,-0.94183626337037,-0.973253042222222,-0.976520952037037,-0.96608757462963,-0.965204017592593,-0.952039385740741,-0.96758975462963,-0.969924077407407,-0.974186451851852,-0.987601203703704,-0.91325033,-0.91325033,-0.962954517222222,-0.932470764444444,-0.969029111666667,-0.940125298333333,-0.931236756962963,-0.931146497518519,-0.975959911481481,-0.979170881666667,-0.968699222962963,-0.967846360740741,-0.950316470925926,-0.970671966481481,-0.917257979425926,-0.963791094259259,-0.93678697,-0.971793279814815
"49",9,1,"WALKING",0.278502842115385,-0.0180891971284423,-0.110820512307692,0.951867079615385,-0.0314341738730769,-0.115856121080385,0.0704357270480769,0.0212255910017308,0.00414762740192308,-0.0808360598653846,-0.0625598710615385,0.111629779896154,-0.0809204094461538,-0.0356283427038462,-0.0633406620592308,-0.0980840496143461,-0.0980840496143461,-0.203733615519231,-0.294542266826923,-0.510253995769231,-0.294711163653846,-0.257677616153846,-0.250806259788462,-0.314265401346154,-0.367706595,-0.399541245192308,-0.383676120961538,-0.436905860576923,-0.240222512134615,-0.318801022711538,-0.316870715576923,-0.513797480384615,-0.602581618269231,-0.238353562692308,-0.201696960826923,-0.0579636469030769,-0.980971973653846,-0.971242423076923,-0.955523995576923,-0.206733787961538,-0.276929933846154,-0.409764526153846,-0.476163506730769,-0.467054167884615,-0.265683521346154,-0.526985309038462,-0.549200228076923,-0.457881494038462,-0.37942877,-0.37942877,-0.317113487115385,-0.489725811538462,-0.599866472692308,-0.218019977423077,-0.223972558596154,-0.0337965256573077,-0.170228340134423,-0.228380473480769,-0.419104362884615,-0.507404512692308,-0.490990336346154,-0.342367223269231,-0.513891953269231,-0.322337536730769,-0.562714528653846,-0.624351923653846
"50",9,2,"WALKING_UPSTAIRS",0.262436475714286,-0.0195101099975714,-0.125219003959184,0.902647777755102,-0.0377947824285714,-0.266009866857143,0.0692266245755102,0.00126612218367347,0.00766046602367347,-0.16396719,-0.0412587909579592,0.14569462592449,-0.0684689593355102,-0.0302797452408163,-0.0236327911183673,-0.260727581428571,-0.260727581428571,-0.440667540204082,-0.0833234490061224,-0.672840561836735,-0.342735952653061,-0.405022798163265,-0.384710423408163,-0.402044750408163,-0.608498592040816,-0.615125710612245,-0.313941631326531,-0.499159202857143,-0.327698671183673,-0.372890348979592,-0.419533108571429,-0.531482693877551,-0.734159449387755,-0.36144437755102,-0.302206203816327,-0.253434083542857,-0.954383557142857,-0.901317321632653,-0.89407107877551,-0.335291644693878,-0.586147012244898,-0.647296002040816,-0.343976630734694,-0.400859067959184,-0.138176481058776,-0.660419534285714,-0.708604774693878,-0.65711420122449,-0.400222037142857,-0.400222037142857,-0.445485397959184,-0.425839761428571,-0.748651255510204,-0.369815777346939,-0.297641062755102,-0.244081808302041,-0.327421989591837,-0.590112916530612,-0.677831082857143,-0.361626377102041,-0.352033091612245,-0.165554554220408,-0.509929461428571,-0.484935752040816,-0.456841325204082,-0.787781590816326
"51",9,3,"WALKING_DOWNSTAIRS",0.295923445,-0.0203994269075476,-0.0910278793952381,0.938417773333333,-0.0352304645104762,-0.082276174942619,0.130193043809524,-0.0206865965952381,0.00262568854761905,-0.0916383011071429,-0.0712598843142857,0.116804400690476,-0.094591202447619,-0.0597608334619048,-0.0678080598785714,0.145886357935714,0.145886357935714,-0.16237608927619,-0.168921400633333,-0.469028434047619,0.103128506197619,-0.183120455428571,-0.103705822657857,-0.0645354342404762,-0.313643041809524,-0.293677789595238,-0.325042890904762,-0.312512195452381,-0.250686586719048,0.222203941,0.00716877883571429,-0.347540226666667,-0.463172053809524,0.213392270547619,-0.208310705504762,-0.00771530035714285,-0.952141220714286,-0.936306558809524,-0.876641297380952,0.017623342197619,-0.3094424725,-0.359513362761905,-0.396429197952381,-0.340765233142857,-0.279685150191905,-0.509669314047619,-0.448602451190476,-0.417239550952381,0.265120131365238,0.265120131365238,0.039907818552381,-0.322331464761905,-0.455855425238095,0.250488758869048,-0.273561385142857,-0.0349494927142857,0.00938224337142857,-0.355981821428571,-0.425377408333333,-0.423558773952381,-0.364282565714286,-0.356561471714286,0.0888671674047619,0.0705526138333333,-0.424170737142857,-0.485158906904762
"52",9,4,"SITTING",0.24832674354,-0.02701677698,-0.07537846886,0.9163245106,-0.0414258228938,0.085263099144,0.077005006374,0.009817397262,-0.008674672651,-0.042328876778,-0.04142711812,0.0807919285908,-0.0930708106,-0.046663441472,-0.052841489994,-0.8933617176,-0.8933617176,-0.964383757,-0.9032355368,-0.9733641366,-0.959413594,-0.911683219,-0.8922013438,-0.9655962396,-0.9580073906,-0.9575269752,-0.950315237,-0.9396930078,-0.940312313,-0.8977181972,-0.9530504408,-0.9344377378,-0.9683155878,-0.9572277914,-0.875141405,-0.83200187268,-0.9552804062,-0.94645197,-0.88585411242,-0.9645358564,-0.9567775448,-0.9618894376,-0.9590200492,-0.9191882264,-0.9301768338,-0.9645323452,-0.9719274472,-0.9687388914,-0.8637564342,-0.8637564342,-0.9517802432,-0.9066063206,-0.9663610734,-0.956903459,-0.86761360746,-0.818001834824,-0.9666604036,-0.9585229866,-0.9649413418,-0.9618360162,-0.910583361,-0.9341874784,-0.8691725114,-0.9493949814,-0.9064712292,-0.9659970148
"53",9,5,"STANDING",0.282310057333333,-0.0200454954022222,-0.0952747481333333,0.961323502222222,-0.010383816474,0.00914769235555555,0.0760032053555556,0.0130699796066667,-0.004700785502,-0.029183136346,-0.060810158296,0.0992409332222222,-0.095897704,-0.0419199574333333,-0.0575743131488889,-0.945167482444444,-0.945167482444444,-0.969524578888889,-0.921030223111111,-0.969824044222222,-0.971662692,-0.944849431777778,-0.941686874222222,-0.971313768666667,-0.962624298888889,-0.967129200444444,-0.916974437555556,-0.954514301555556,-0.941510336,-0.946330171777778,-0.963242884,-0.929769067777778,-0.967491628,-0.975741252444444,-0.938635759333333,-0.919295805777778,-0.989103160444444,-0.972573867555556,-0.932245295111111,-0.969973398888889,-0.963849332888889,-0.970584264666667,-0.921990612,-0.946046640444444,-0.939889737333333,-0.949105691555556,-0.975036530444444,-0.969726483555556,-0.936105010444444,-0.936105010444444,-0.963764177777778,-0.908291403111111,-0.965287050888889,-0.977579248444444,-0.938790016888889,-0.913896832222222,-0.971278823333333,-0.968234579555556,-0.972588748666667,-0.924738576444444,-0.941950576888889,-0.944942811777778,-0.940265546444444,-0.963593159555556,-0.910909659555556,-0.964770799111111
"54",9,6,"LAYING",0.2591955368,-0.020526821662,-0.10754972144,-0.5802528348,-0.1191541962,0.9578730416,0.08807344764,0.011561732718,-0.0070536778584,-0.013632036148,-0.15890291983,0.101275010682,-0.10384667982,-0.027552256948,-0.0569490475,-0.9308684376,-0.9308684376,-0.9633745492,-0.9071250998,-0.964524819,-0.946865494,-0.9343665984,-0.9459190006,-0.964304065,-0.9640828062,-0.955909215,-0.930297921,-0.9345796594,-0.9598150092,-0.9266042952,-0.9543205856,-0.9186053356,-0.9558062546,-0.94233309,-0.9162927764,-0.9407072854,-0.9218210626,-0.9699944882,-0.9712046902,-0.9647404702,-0.9639966798,-0.958562455,-0.9422465098,-0.9266185314,-0.9615953704,-0.945329035,-0.9621702422,-0.9770761602,-0.91512680016,-0.91512680016,-0.9550268052,-0.8985578738,-0.9528015598,-0.9409810272,-0.9128367508,-0.9419711636,-0.9686013042,-0.966634136,-0.9597147176,-0.9463891504,-0.9231319366,-0.965686312,-0.921929738394,-0.9550947122,-0.9034005814,-0.9522904702
"55",10,1,"WALKING",0.278574076603774,-0.017022351190566,-0.109057512132075,0.963092149811321,-0.0838277013962264,0.0549276242264151,0.0857943809283019,0.00408248792641509,-0.0162953195396226,0.0106894976215094,-0.0819540783760943,0.0986695731160377,-0.122709563462264,-0.0519204981037736,-0.0611262928849057,-0.127400912069811,-0.127400912069811,-0.132624992298283,-0.156458730358491,-0.440363636603774,-0.114190001283019,0.0533911909886792,-0.41218272245283,-0.107941107467925,0.0309052018326415,-0.464020508867925,-0.277913780754717,-0.345209034528302,-0.108530029881132,-0.0930237422792453,0.0205189516981132,-0.412616909622642,-0.515065335849057,-0.178709734396226,-0.0227431651698113,-0.395645072075472,-0.974435158113208,-0.971114719811321,-0.957862728301887,-0.0521991013207547,0.0750804952113207,-0.511662905849057,-0.414205475283019,-0.250853318679245,-0.174524868603774,-0.366063723207547,-0.509683327924528,-0.329079492641509,-0.185602396067925,-0.185602396067925,0.037608338009434,-0.402025135660377,-0.501027916603774,-0.206366497226415,-0.129775706316981,-0.435304215660377,-0.0791518267107547,0.0484867672264151,-0.558512650188679,-0.458292932830189,-0.204392821584906,-0.273292866226415,-0.370471943962264,0.0502087634986792,-0.499759796981132,-0.517675799056604
"56",10,2,"WALKING_UPSTAIRS",0.267121853404255,-0.0143854920340426,-0.118180420834043,0.931861027446809,-0.0565670278723404,0.0227527702016383,0.0648829303510638,0.0266314282191489,-0.0513375831851064,0.0733447168425532,-0.0954600216446809,0.0879664182957447,-0.157212539189362,-0.0372348522521277,-0.036502173787234,-0.0266623294757447,-0.0266623294757447,-0.262038042446809,0.0438573846851064,-0.523462968510638,-0.139410790617021,-0.0390688222212766,-0.301206408085106,-0.20121432216383,-0.206872839212766,-0.553230667234043,-0.218524716912766,-0.235858986212766,-0.262763367170213,-0.166866721574468,-0.153553147382979,-0.265371689148936,-0.600582998297872,-0.161591924234043,-0.00555287692765957,-0.0738744931340426,-0.959216072340425,-0.937039417446809,-0.864745838297872,-0.187220175510638,-0.177803083425532,-0.607520480212766,-0.308534708121277,0.0411724668680851,-0.320509332297872,-0.427291343617021,-0.60462905787234,-0.482244799361702,-0.211537480214383,-0.211537480214383,-0.226010197889362,-0.113062673542979,-0.618272355319149,-0.171957349438298,-0.051628469647234,-0.0342347233914894,-0.247598320858298,-0.202796129097872,-0.662894135319149,-0.34130162006383,0.171735785297872,-0.403822082765957,-0.361437534680851,-0.334365043829787,-0.166969377765957,-0.67129056212766
"57",10,3,"WALKING_DOWNSTAIRS",0.290401594315789,-0.0200050770710526,-0.110848597247368,0.939807421052632,-0.0646160768947368,0.0418715409263158,0.100959387447368,0.0107824902368421,0.000152617173684209,-0.124839594289474,-0.106742538831579,0.0724433685578947,-0.0643764005526316,-0.0489378053157895,-0.0720413112078947,0.250843769394737,0.250843769394737,0.0507010228431579,-0.0238468037578947,-0.401854311315789,0.215665273157895,0.00904660360263158,-0.157728357742105,0.181419131002632,-0.119504295573684,-0.240679035428947,-0.214350280079211,-0.272495710342105,0.0391366814342105,0.220115703368421,0.156978047052632,-0.312347510289474,-0.484196484736842,0.295733547631579,0.00407915363157895,-0.183557562032895,-0.939267613157895,-0.937003823684211,-0.902085224736842,0.223275806105263,-0.105020355562895,-0.318188417289474,-0.304745377026316,-0.311407525263158,-0.0353021837,-0.416986139210526,-0.471650977631579,-0.227137389605263,0.156998205421053,0.156998205421053,0.110877231263158,-0.280382850552632,-0.494105756315789,0.324957743157895,-0.0633337717526316,-0.268686170263158,0.156912678626316,-0.153355802565789,-0.396147929736842,-0.339514358157895,-0.343237004473684,-0.1503916379,-0.0616742840815789,0.0380266696789474,-0.387780104447368,-0.544988519210526
